2016,Gender,SEX,SC,South,South Atlantic,Male,46,35,59
2016,Gender,SEX,SC,South,South Atlantic,Female,54,45,51
2016,Age,AGE,SC,South,South Atlantic,18-29,18,43,43
2016,Age,AGE,SC,South,South Atlantic,30-44,30,44,51
2016,Age,AGE,SC,South,South Atlantic,45-64,38,37,62
2016,Age,AGE,SC,South,South Atlantic,65 and older,13,39,58
2016,Age,AGE65,SC,South,South Atlantic,18-24,8,,
2016,Age,AGE65,SC,South,South Atlantic,25-29,10,,
2016,Age,AGE65,SC,South,South Atlantic,30-39,18,46,48
2016,Age,AGE65,SC,South,South Atlantic,40-49,22,45,53
2016,Age,AGE65,SC,South,South Atlantic,50-64,28,32,66
2016,Age,AGE65,SC,South,South Atlantic,65 and older,13,39,58
2016,Age,AGE45,SC,South,South Atlantic,18-44,48,44,48
2016,Age,AGE45,SC,South,South Atlantic,45 and older,52,37,61
2016,Race,RACE,SC,South,South Atlantic,White,74,24,70
2016,Race,RACE,SC,South,South Atlantic,Black,19,94,4
2016,Race,RACE,SC,South,South Atlantic,Latino,4,,
2016,Race,RACE,SC,South,South Atlantic,Asian,1,,
2016,Race,RACE,SC,South,South Atlantic,Other race,2,,
2016,Race,RACE2B,SC,South,South Atlantic,White,74,24,70
2016,Race,RACE2B,SC,South,South Atlantic,Non-white,26,86,12
2016,Race and gender,SEXBYRACE,SC,South,South Atlantic,White men,34,18,76
2016,Race and gender,SEXBYRACE,SC,South,South Atlantic,White women,40,30,64
2016,Race and gender,SEXBYRACE,SC,South,South Atlantic,Black men,8,,
2016,Race and gender,SEXBYRACE,SC,South,South Atlantic,Black women,11,,
2016,Race and gender,SEXBYRACE,SC,South,South Atlantic,Latino men,3,,
2016,Race and gender,SEXBYRACE,SC,South,South Atlantic,Latino women,2,,
2016,Race and gender,SEXBYRACE,SC,South,South Atlantic,Others,3,,
2016,Education,EDUC12R,SC,South,South Atlantic,High school or less,17,38,58
2016,Education,EDUC12R,SC,South,South Atlantic,Some college,36,36,58
2016,Education,EDUC12R,SC,South,South Atlantic,College graduate,32,43,52
2016,Education,EDUC12R,SC,South,South Atlantic,Postgraduate,16,43,54
2016,Are you a college graduate?,EDUCCOLL,SC,South,South Atlantic,Yes,48,43,52
2016,Are you a college graduate?,EDUCCOLL,SC,South,South Atlantic,No,52,36,58
2016,Education and race,EDUCWHITE,SC,South,South Atlantic,White college graduates,37,31,64
2016,Education and race,EDUCWHITE,SC,South,South Atlantic,Whites no degree,39,18,75
2016,Education and race,EDUCWHITE,SC,South,South Atlantic,Non-whites college grads,11,,
2016,Education and race,EDUCWHITE,SC,South,South Atlantic,Non-whites no degree,14,86,13
2016,Education among whites by sex,EDUCWHITEBYSEX,SC,South,South Atlantic,White college-grad women,22,36,58
2016,Education among whites by sex,EDUCWHITEBYSEX,SC,South,South Atlantic,White non-college women,19,23,72
2016,Education among whites by sex,EDUCWHITEBYSEX,SC,South,South Atlantic,White college-grad men,15,24,72
2016,Education among whites by sex,EDUCWHITEBYSEX,SC,South,South Atlantic,White non-college men,19,14,78
2016,Education among whites by sex,EDUCWHITEBYSEX,SC,South,South Atlantic,Non-whites,25,86,12
2016,Income,INCOME16GEN,SC,South,South Atlantic,"Under $30,000",15,,
2016,Income,INCOME16GEN,SC,South,South Atlantic,"$30K-$49,999",20,45,49
2016,Income,INCOME16GEN,SC,South,South Atlantic,"$50K-$99,999",36,42,55
2016,Income,INCOME16GEN,SC,South,South Atlantic,"$100K-$199,999",19,26,69
2016,Income,INCOME16GEN,SC,South,South Atlantic,"$200K-$249,999",6,,
2016,Income,INCOME16GEN,SC,South,South Atlantic,"$250,000 or more",4,,
2016,Income,INCOME3,SC,South,South Atlantic,Under $50K,34,48,47
2016,Income,INCOME3,SC,South,South Atlantic,$50K-$100K,36,42,55
2016,Income,INCOME3,SC,South,South Atlantic,$100K or more,30,32,64
2016,Income,INC50K,SC,South,South Atlantic,Under $50K,34,48,47
2016,Income,INC50K,SC,South,South Atlantic,$50K or more,66,37,59
2016,Income,INC100K,SC,South,South Atlantic,Under $100K,70,45,51
2016,Income,INC100K,SC,South,South Atlantic,$100K or more,30,32,64
