2016,Gender,SEX,ME,Northeast,New England,Male,48,41,52
2016,Gender,SEX,ME,Northeast,New England,Female,52,55,39
2016,Age,AGE,ME,Northeast,New England,18-29,19,48,43
2016,Age,AGE,ME,Northeast,New England,30-44,24,42,50
2016,Age,AGE,ME,Northeast,New England,45-64,38,48,47
2016,Age,AGE,ME,Northeast,New England,65 and older,19,56,39
2016,Age,AGE65,ME,Northeast,New England,18-24,11,50,42
2016,Age,AGE65,ME,Northeast,New England,25-29,8,46,44
2016,Age,AGE65,ME,Northeast,New England,30-39,16,40,50
2016,Age,AGE65,ME,Northeast,New England,40-49,17,48,46
2016,Age,AGE65,ME,Northeast,New England,50-64,29,47,48
2016,Age,AGE65,ME,Northeast,New England,65 and older,19,56,39
2016,Age,AGE45,ME,Northeast,New England,18-44,43,44,47
2016,Age,AGE45,ME,Northeast,New England,45 and older,57,50,44
2016,Race,RACE,ME,Northeast,New England,White,93,47,46
2016,Race,RACE,ME,Northeast,New England,Black,1,,
2016,Race,RACE,ME,Northeast,New England,Latino,2,,
2016,Race,RACE,ME,Northeast,New England,Asian,1,,
2016,Race,RACE,ME,Northeast,New England,Other race,2,,
2016,Race,RACE2B,ME,Northeast,New England,White,93,47,46
2016,Race,RACE2B,ME,Northeast,New England,Non-white,7,56,33
2016,Race and gender,SEXBYRACE,ME,Northeast,New England,White men,45,40,53
2016,Race and gender,SEXBYRACE,ME,Northeast,New England,White women,49,54,39
2016,Race and gender,SEXBYRACE,ME,Northeast,New England,Black men,1,,
2016,Race and gender,SEXBYRACE,ME,Northeast,New England,Black women,1,,
2016,Race and gender,SEXBYRACE,ME,Northeast,New England,Latino men,1,,
2016,Race and gender,SEXBYRACE,ME,Northeast,New England,Latino women,1,,
2016,Race and gender,SEXBYRACE,ME,Northeast,New England,Others,3,,
2016,Education,EDUC12R,ME,Northeast,New England,High school or less,17,31,63
2016,Education,EDUC12R,ME,Northeast,New England,Some college,33,41,51
2016,Education,EDUC12R,ME,Northeast,New England,College graduate,30,49,43
2016,Education,EDUC12R,ME,Northeast,New England,Postgraduate,20,73,22
2016,Are you a college graduate?,EDUCCOLL,ME,Northeast,New England,Yes,50,58,35
2016,Are you a college graduate?,EDUCCOLL,ME,Northeast,New England,No,50,38,55
2016,Education and race,EDUCWHITE,ME,Northeast,New England,White college graduates,47,59,35
2016,Education and race,EDUCWHITE,ME,Northeast,New England,Whites no degree,47,36,57
2016,Education and race,EDUCWHITE,ME,Northeast,New England,Non-whites college grads,3,,
2016,Education and race,EDUCWHITE,ME,Northeast,New England,Non-whites no degree,3,,
2016,Education among whites by sex,EDUCWHITEBYSEX,ME,Northeast,New England,White college-grad women,27,65,29
2016,Education among whites by sex,EDUCWHITEBYSEX,ME,Northeast,New England,White non-college women,22,40,52
2016,Education among whites by sex,EDUCWHITEBYSEX,ME,Northeast,New England,White college-grad men,20,51,42
2016,Education among whites by sex,EDUCWHITEBYSEX,ME,Northeast,New England,White non-college men,24,33,61
2016,Education among whites by sex,EDUCWHITEBYSEX,ME,Northeast,New England,Non-whites,6,54,34
2016,Income,INCOME16GEN,ME,Northeast,New England,"Under $30,000",20,49,42
2016,Income,INCOME16GEN,ME,Northeast,New England,"$30K-$49,999",19,38,52
2016,Income,INCOME16GEN,ME,Northeast,New England,"$50K-$99,999",34,50,44
2016,Income,INCOME16GEN,ME,Northeast,New England,"$100K-$199,999",20,54,43
2016,Income,INCOME16GEN,ME,Northeast,New England,"$200K-$249,999",3,,
2016,Income,INCOME16GEN,ME,Northeast,New England,"$250,000 or more",3,,
2016,Income,INCOME3,ME,Northeast,New England,Under $50K,39,44,47
2016,Income,INCOME3,ME,Northeast,New England,$50K-$100K,34,50,44
2016,Income,INCOME3,ME,Northeast,New England,$100K or more,27,55,41
2016,Income,INC50K,ME,Northeast,New England,Under $50K,39,44,47
2016,Income,INC50K,ME,Northeast,New England,$50K or more,61,52,43
2016,Income,INC100K,ME,Northeast,New England,Under $100K,73,47,45
2016,Income,INC100K,ME,Northeast,New England,$100K or more,27,55,41
2016,Party ID,PARTY,ME,Northeast,New England,Democrats,31,90,8
2016,Party ID,PARTY,ME,Northeast,New England,Republicans,30,7,89
2016,Party ID,PARTY,ME,Northeast,New England,Independents,39,46,41
2016,Party by gender,PARTYGENDER,ME,Northeast,New England,Democratic men,12,89,10
2016,Party by gender,PARTYGENDER,ME,Northeast,New England,Democratic women,20,90,7
2016,Party by gender,PARTYGENDER,ME,Northeast,New England,Republican men,16,6,89
2016,Party by gender,PARTYGENDER,ME,Northeast,New England,Republican women,13,9,88
2016,Party by gender,PARTYGENDER,ME,Northeast,New England,Independent men,20,42,45
2016,Party by gender,PARTYGENDER,ME,Northeast,New England,Independent women,19,50,37
2016,Ideology,PHIL3,ME,Northeast,New England,Liberal,31,84,8
2016,Ideology,PHIL3,ME,Northeast,New England,Moderate,40,47,46
2016,Ideology,PHIL3,ME,Northeast,New England,Conservative,29,11,84
2016,Marital status,MARRIED,ME,Northeast,New England,Married,58,48,46
2016,Marital status,MARRIED,ME,Northeast,New England,Unmarried,42,48,44
2016,Marital status by gender,SEXWED,ME,Northeast,New England,Married men,29,43,51
2016,Marital status by gender,SEXWED,ME,Northeast,New England,Married women,29,53,41
2016,Marital status by gender,SEXWED,ME,Northeast,New England,Unmarried men,20,38,54
2016,Marital status by gender,SEXWED,ME,Northeast,New England,Unmarried women,23,57,35
2016,When did you decide presidential vote?,TIME16,ME,Northeast,New England,Last few days,16,37,43
2016,When did you decide presidential vote?,TIME16,ME,Northeast,New England,Last week,6,,
2016,When did you decide presidential vote?,TIME16,ME,Northeast,New England,In October,8,,
2016,When did you decide presidential vote?,TIME16,ME,Northeast,New England,In September,8,,
2016,When did you decide presidential vote?,TIME16,ME,Northeast,New England,Before September,61,55,42
2016,When did you decide presidential vote?,TIME16WEEK,ME,Northeast,New England,In the last week,22,33,49
2016,When did you decide presidential vote?,TIME16WEEK,ME,Northeast,New England,Before that,77,52,44
2016,When did you decide presidential vote?,TIME16MONTH,ME,Northeast,New England,In the last month,31,35,51
2016,When did you decide presidential vote?,TIME16MONTH,ME,Northeast,New England,Before that,69,54,43
2016,Opinion of presidential candidate you voted for,DESCRIBP12,ME,Northeast,New England,Strongly favor ,40,50,47
2016,Opinion of presidential candidate you voted for,DESCRIBP12,ME,Northeast,New England,Have reservations,36,49,47
2016,Opinion of presidential candidate you voted for,DESCRIBP12,ME,Northeast,New England,Dislike opponents,22,42,39
2016,Most important issue facing the country,ISSUE16,ME,Northeast,New England,Foreign policy,14,71,18
