2016	Gender	SEX	WI	Midwest	East North Central	Male	49	40	54
2016	Gender	SEX	WI	Midwest	East North Central	Female	51	53	43
2016	Age	AGE	WI	Midwest	East North Central	18-29	17	47	44
2016	Age	AGE	WI	Midwest	East North Central	30-44	23	55	37
2016	Age	AGE	WI	Midwest	East North Central	45-64	41	41	56
2016	Age	AGE	WI	Midwest	East North Central	65 and older	20	48	49
2016	Age	AGE65	WI	Midwest	East North Central	18-24	9	43	45
2016	Age	AGE65	WI	Midwest	East North Central	25-29	7	51	42
2016	Age	AGE65	WI	Midwest	East North Central	30-39	15	57	36
2016	Age	AGE65	WI	Midwest	East North Central	40-49	17	46	49
2016	Age	AGE65	WI	Midwest	East North Central	50-64	32	41	56
2016	Age	AGE65	WI	Midwest	East North Central	65 and older	20	48	49
2016	Age	AGE45	WI	Midwest	East North Central	18-44	39	52	40
2016	Age	AGE45	WI	Midwest	East North Central	45 and older	61	43	54
2016	Race	RACE	WI	Midwest	East North Central	White	86	42	53
2016	Race	RACE	WI	Midwest	East North Central	Black	7	92	6
2016	Race	RACE	WI	Midwest	East North Central	Latino	4	63	34
2016	Race	RACE	WI	Midwest	East North Central	Asian	1		
2016	Race	RACE	WI	Midwest	East North Central	Other race	2		
2016	Race	RACE2B	WI	Midwest	East North Central	White	86	42	53
2016	Race	RACE2B	WI	Midwest	East North Central	Non-white	14	76	21
2016	Race and gender	SEXBYRACE	WI	Midwest	East North Central	White men	42	35	59
2016	Race and gender	SEXBYRACE	WI	Midwest	East North Central	White women	45	49	47
2016	Race and gender	SEXBYRACE	WI	Midwest	East North Central	Black men	3	90	8
2016	Race and gender	SEXBYRACE	WI	Midwest	East North Central	Black women	4	94	3
2016	Race and gender	SEXBYRACE	WI	Midwest	East North Central	Latino men	2		
2016	Race and gender	SEXBYRACE	WI	Midwest	East North Central	Latino women	2		
2016	Race and gender	SEXBYRACE	WI	Midwest	East North Central	Others	3		
2016	Education	EDUC12R	WI	Midwest	East North Central	High school or less	20	41	54
2016	Education	EDUC12R	WI	Midwest	East North Central	Some college	35	39	57
2016	Education	EDUC12R	WI	Midwest	East North Central	College graduate	30	49	45
2016	Education	EDUC12R	WI	Midwest	East North Central	Postgraduate	15	69	26
2016	Are you a college graduate?	EDUCCOLL	WI	Midwest	East North Central	Yes	45	55	39
2016	Are you a college graduate?	EDUCCOLL	WI	Midwest	East North Central	No	55	40	56
2016	Education and race	EDUCWHITE	WI	Midwest	East North Central	White college graduates	39	53	41
2016	Education and race	EDUCWHITE	WI	Midwest	East North Central	Whites no degree	47	34	62
2016	Education and race	EDUCWHITE	WI	Midwest	East North Central	Non-whites college grads	6	71	25
2016	Education and race	EDUCWHITE	WI	Midwest	East North Central	Non-whites no degree	8	80	18
2016	Education among whites by sex	EDUCWHITEBYSEX	WI	Midwest	East North Central	White college-grad women	21	60	37
2016	Education among whites by sex	EDUCWHITEBYSEX	WI	Midwest	East North Central	White non-college women	24	40	56
2016	Education among whites by sex	EDUCWHITEBYSEX	WI	Midwest	East North Central	White college-grad men	19	46	46
2016	Education among whites by sex	EDUCWHITEBYSEX	WI	Midwest	East North Central	White non-college men	23	26	69
2016	Education among whites by sex	EDUCWHITEBYSEX	WI	Midwest	East North Central	Non-whites	13	76	21
2016	Income	INCOME16GEN	WI	Midwest	East North Central	Under $30,000	19	52	43
2016	Income	INCOME16GEN	WI	Midwest	East North Central	$30K-$49,999	20	46	46
2016	Income	INCOME16GEN	WI	Midwest	East North Central	$50K-$99,999	34	46	52
2016	Income	INCOME16GEN	WI	Midwest	East North Central	$100K-$199,999	19	44	50
2016	Income	INCOME16GEN	WI	Midwest	East North Central	$200K-$249,999	4		
2016	Income	INCOME16GEN	WI	Midwest	East North Central	$250,000 or more	4		
2016	Income	INCOME3	WI	Midwest	East North Central	Under $50K	39	49	45
2016	Income	INCOME3	WI	Midwest	East North Central	$50K-$100K	34	46	52
2016	Income	INCOME3	WI	Midwest	East North Central	$100K or more	27	48	46
2016	Income	INC50K	WI	Midwest	East North Central	Under $50K	39	49	45
2016	Income	INC50K	WI	Midwest	East North Central	$50K or more	61	47	50
2016	Income	INC100K	WI	Midwest	East North Central	Under $100K	73	48	48
2016	Income	INC100K	WI	Midwest	East North Central	$100K or more	27	48	46
2016	Party ID	PARTY	WI	Midwest	East North Central	Democrats	35	91	7
2016	Party ID	PARTY	WI	Midwest	East North Central	Republicans	34	6	90
2016	Party ID	PARTY	WI	Midwest	East North Central	Independents	30	40	50
2016	Party by gender	PARTYGENDER	WI	Midwest	East North Central	Democratic men	13	92	6
2016	Party by gender	PARTYGENDER	WI	Midwest	East North Central	Democratic women	22	91	8
2016	Party by gender	PARTYGENDER	WI	Midwest	East North Central	Republican men	18	6	89
2016	Party by gender	PARTYGENDER	WI	Midwest	East North Central	Republican women	16	6	91
2016	Party by gender	PARTYGENDER	WI	Midwest	East North Central	Independent men	18	37	52
2016	Party by gender	PARTYGENDER	WI	Midwest	East North Central	Independent women	13	44	47
2016	Ideology	PHIL3	WI	Midwest	East North Central	Liberal	25	86	10
2016	Ideology	PHIL3	WI	Midwest	East North Central	Moderate	40	52	42
2016	Ideology	PHIL3	WI	Midwest	East North Central	Conservative	34	11	85
2016	How often do you attend religious services?	ATTEND16	WI	Midwest	East North Central	Weekly or more	27	38	59
2016	How often do you attend religious services?	ATTEND16	WI	Midwest	East North Central	Monthly	16	41	52
2016	How often do you attend religious services?	ATTEND16	WI	Midwest	East North Central	Few times a year	33	46	50
2016	How often do you attend religious services?	ATTEND16	WI	Midwest	East North Central	Never	23	65	29
2016	How often do you attend religious services?	ATTEND16B	WI	Midwest	East North Central	Monthly or more	44	39	56
2016	How often do you attend religious services?	ATTEND16B	WI	Midwest	East North Central	Less often than that	56	54	41
2016	White born-again or evangelical Christian?	WHTEVANG	WI	Midwest	East North Central	Yes	28	23	73
2016	White born-again or evangelical Christian?	WHTEVANG	WI	Midwest	East North Central	No	72	57	38
2016	Marital status	MARRIED	WI	Midwest	East North Central	Married	59	40	55
2016	Marital status	MARRIED	WI	Midwest	East North Central	Unmarried	41	51	43
2016	Marital status by gender	SEXWED	WI	Midwest	East North Central	Married men	32	34	60
2016	Marital status by gender	SEXWED	WI	Midwest	East North Central	Married women	28	46	49
2016	Marital status by gender	SEXWED	WI	Midwest	East North Central	Unmarried men	17	46	47
2016	Marital status by gender	SEXWED	WI	Midwest	East North Central	Unmarried women	23	55	40
2016	Union household?	UNIONHH12	WI	Midwest	East North Central	Yes	21	53	43
2016	Union household?	UNIONHH12	WI	Midwest	East North Central	No	79	44	52
2016	When did you decide presidential vote?	TIME16	WI	Midwest	East North Central	Last few days	10	30	57
2016	When did you decide presidential vote?	TIME16	WI	Midwest	East North Central	Last week	5		
2016	When did you decide presidential vote?	TIME16	WI	Midwest	East North Central	In October	11	39	54
2016	When did you decide presidential vote?	TIME16	WI	Midwest	East North Central	In September	12	40	50
2016	When did you decide presidential vote?	TIME16	WI	Midwest	East North Central	Before September	63	52	46
2016	When did you decide presidential vote?	TIME16WEEK	WI	Midwest	East North Central	In the last week	14	30	59
2016	When did you decide presidential vote?	TIME16WEEK	WI	Midwest	East North Central	Before that	85	49	47
2016	When did you decide presidential vote?	TIME16MONTH	WI	Midwest	East North Central	In the last month	25	34	57
2016	When did you decide presidential vote?	TIME16MONTH	WI	Midwest	East North Central	Before that	75	51	46
2016	Opinion of presidential candidate you voted for	DESCRIBP12	WI	Midwest	East North Central	Strongly favor 	42	50	47
2016	Opinion of presidential candidate you voted for	DESCRIBP12	WI	Midwest	East North Central	Have reservations	32	41	56
2016	Opinion of presidential candidate you voted for	DESCRIBP12	WI	Midwest	East North Central	Dislike opponents	23	45	47
